altid,timestamp,long_x,lat_y,used,dist_to_water,cos_aspect,sin_aspect,elevation,slope,hab_type,veg_class
P054,2/19/2014,-114.5341,40.95614,1,1318.796752,1.09481,1.9955,1948,25,2019,3
P054,2/20/2014,-114.5329,40.96046,1,1689.755647,1.95027,1.31143,1936,21,2019,3
P054,10/30/2014,-114.5657,40.96819,1,334.3136203,1.93569,0.647181,2543,12,2019,3
P054,11/4/2014,-114.5646,40.96335,1,752.5056407,1.53688,0.156339,2639,23,2019,3
P054,11/23/2014,-114.5584,40.96319,1,1138.712445,1.86193,1.50702,2496,25,2019,3
P054,11/25/2014,-114.5609,40.96021,1,1172.660612,0.144268,0.482581,2395,32,2019,3
P054,11/26/2014,-114.5606,40.96004,1,1202.880448,0.143419,0.483987,2382,26,2019,3
P054,12/1/2014,-114.5624,40.96057,1,1040.31809,1.44721,0.105573,2474,29,2019,3
P054,12/11/2014,-114.5588,40.96439,1,1038.965985,0.851659,1.98894,2519,23,2019,3
P054,12/12/2014,-114.5623,40.95965,1,1087.565468,0.0259028,0.77387,2464,31,2019,3
P054,12/13/2014,-114.5578,40.96294,1,1196.057716,1.90658,1.42203,2477,26,2019,3
P054,12/17/2014,-114.5834,40.91058,1,1871.441112,0.292893,1.70711,2433,23,2019,3
P054,12/19/2014,-114.5835,40.91119,1,1917.774904,0.0984769,1.43273,2478,25,2019,3
P054,12/20/2014,-114.5834,40.91091,1,1892.643386,0.0652165,1.35522,2463,27,2019,3
P054,12/21/2014,-114.584,40.90929,1,1836.809458,0.72,1.96,2421,28,2019,3
P054,12/22/2014,-114.5713,40.91,1,1123.678673,1.19612,0.0194193,2128,23,2019,3
P054,12/23/2014,-114.5843,40.91071,1,1942.158656,0.00100094,0.955269,2466,30,2019,3
P054,12/24/2014,-114.573,40.90818,1,1038.313653,0.4453,0.16795,2189,13,2019,3
P054,12/25/2014,-114.5841,40.91031,1,1903.563738,0.00421488,1.09172,2429,24,2019,3
P054,12/26/2014,-114.5832,40.90927,1,1777.787505,0.182601,1.57607,2394,25,2019,3
P054,12/31/2014,-114.5832,40.91013,1,1829.300333,0.233808,1.64261,2420,22,2019,3
P054,1/20/2014,-114.551,40.96575,1,1211.988297,0.777846,1.97501,2251,19,2062,3
P054,1/23/2014,-114.5514,40.9633,1,1485.288459,1.58124,1.81373,2336,21,2062,3
P054,1/30/2014,-114.554,40.96789,1,1074.716243,0.615965,1.92332,2285,19,2062,3
P054,11/13/2014,-114.561,40.9715,1,762.2039224,1.69253,1.72139,2403,20,2062,3
P054,11/15/2014,-114.5636,40.96364,1,777.7611426,1.70711,1.70711,2638,27,2062,3
P054,12/3/2014,-114.5538,40.96325,1,1470.553188,1.57549,1.81781,2394,21,2062,3
P054,12/7/2014,-114.5608,40.96143,1,1117.665127,0.4,0.2,2466,30,2062,3
P054,12/14/2014,-114.5592,40.96361,1,1056.782596,1.93593,1.35218,2550,24,2062,3
P054,2/9/2014,-114.5542,40.95212,1,1755.155648,1.98058,1.19612,2194,27,2079,2
P054,2/14/2014,-114.5555,40.9524,1,1865.739457,1.83957,1.54325,2235,23,2079,2
P054,2/15/2014,-114.5563,40.95235,1,1922.272526,0.292893,0.292893,2273,24,2079,2
P054,10/31/2014,-114.5601,40.96613,1,855.5150849,0.256706,1.66896,2502,23,2079,2
P054,11/2/2014,-114.5616,40.96765,1,683.5522359,1.08738,0.00382525,2468,23,2079,2
P054,11/5/2014,-114.565,40.96784,1,402.3341404,1.89568,1.44471,2558,14,2079,2
P054,11/6/2014,-114.5647,40.96384,1,703.0434005,1.07216,0.00260711,2666,16,2079,2
P054,11/10/2014,-114.5637,40.96385,1,754.595997,1.43517,1.90035,2644,19,2079,2
P054,11/12/2014,-114.5617,40.96651,1,714.9439362,0.970601,0.000432253,2505,22,2079,2
P054,11/14/2014,-114.5605,40.96773,1,772.1982161,0.0179936,0.811153,2434,23,2079,2
P054,11/16/2014,-114.5657,40.96302,1,703.1737534,0.817592,0.016777,2634,12,2079,2
P054,11/17/2014,-114.5645,40.96432,1,671.1900892,1.97342,0.770961,2662,18,2079,2
P054,11/18/2014,-114.5641,40.96327,1,783.9516651,1.5145,0.142507,2635,25,2079,2
P054,11/20/2014,-114.5628,40.9643,1,771.9646814,1.83858,1.54477,2623,17,2079,2
P054,11/24/2014,-114.5602,40.96192,1,1112.78355,0.482197,1.8555,2457,25,2079,2
P054,11/27/2014,-114.561,40.97012,1,723.3334065,1.18116,1.98345,2431,16,2079,2
P054,11/28/2014,-114.5592,40.96674,1,904.7316631,0.803884,1.98058,2446,23,2079,2
P054,12/6/2014,-114.5656,40.96288,1,713.8136634,0.82762,0.0149695,2628,13,2079,2
P054,12/8/2014,-114.5596,40.96446,1,977.0158794,0.4453,1.83205,2538,23,2079,2
P054,12/9/2014,-114.5661,40.96284,1,673.0466016,0.89095,0.00596374,2625,10,2079,2
P054,12/10/2014,-114.5612,40.96445,1,865.4808078,1.50028,1.86586,2587,23,2079,2
P054,12/15/2014,-114.5627,40.95954,1,1062.576722,0.231779,1.64018,2481,27,2079,2
P054,12/16/2014,-114.5736,40.91064,1,1285.796332,1.40614,1.91381,2198,25,2079,2
P054,12/18/2014,-114.5879,40.91286,1,2327.307911,1.66343,1.74823,2701,26,2079,2
P054,12/30/2014,-114.5732,40.90851,1,1077.123608,1.95529,0.704316,2199,21,2079,2
P054,1/31/2014,-114.5595,40.96147,1,1189.842245,1.91707,1.39873,2439,25,2080,2
P054,12/27/2014,-114.5706,40.91034,1,1130.305307,1.09054,1.99589,2095,24,2080,2
P054,12/29/2014,-114.5725,40.90859,1,1047.045483,1.82404,1.56653,2181,14,2080,2
P054,1/26/2014,-114.5621,40.96058,1,1063.675794,1.44721,0.105573,2474,29,2125,6
P054,12/28/2014,-114.5647,40.90818,1,778.4390035,1.64414,0.235089,2048,20,2125,6
P054,11/1/2014,-114.5626,40.96587,1,679.8497424,0.292893,0.292893,2553,23,2220,6
P054,11/3/2014,-114.5649,40.96164,1,802.6390743,0.00131232,0.948785,2593,16,2220,6
P054,11/7/2014,-114.5637,40.96831,1,495.4632673,0.372248,1.77841,2512,15,2220,6
P054,11/8/2014,-114.5663,40.96393,1,624.6643512,0.375305,0.219131,2620,17,2220,6
P054,11/9/2014,-114.5625,40.96594,1,683.1203548,0.745507,0.0329254,2544,23,2220,6
P054,11/11/2014,-114.5643,40.96265,1,825.9677737,1.15799,0.0125594,2611,21,2220,6
P054,11/19/2014,-114.5617,40.96512,1,788.4415047,1.49614,1.86824,2569,24,2220,6
P054,11/21/2014,-114.5642,40.96715,1,493.7680909,0.725279,0.038476,2551,20,2220,6
P054,11/22/2014,-114.5613,40.96342,1,931.1280319,1.78087,1.6247,2575,29,2220,6
P054,11/29/2014,-114.5635,40.96094,1,939.226834,0.88709,0.00639474,2536,29,2220,6
P054,11/30/2014,-114.5618,40.96113,1,1068.876835,0.076923,1.38462,2488,28,2220,6
P054,12/2/2014,-114.564,40.96284,1,827.7658746,0.740027,0.0343842,2606,22,2220,6
P054,12/4/2014,-114.5614,40.96301,1,955.9236854,0.0513167,0.683772,2543,28,2220,6
P054,12/5/2014,-114.5623,40.96196,1,991.4963236,0.00839961,1.12934,2525,24,2220,6
P055,1/12/2014,-114.548,40.99849,1,2430.843006,0.757464,1.97014,2145,10,2019,3
P055,1/14/2014,-114.5427,40.97909,1,516.8781572,1.27778,0.0393544,2304,22,2019,3
P055,1/15/2014,-114.543,40.97962,1,532.0395072,1.78437,0.379707,2334,21,2019,3
P055,1/16/2014,-114.5463,40.97783,1,192.9958209,0.0214502,0.793989,2219,19,2019,3
P055,1/17/2014,-114.543,40.98218,1,746.683877,0.335636,0.252591,2263,28,2019,3
P055,1/18/2014,-114.5432,40.98038,1,578.0945783,1.33441,1.94243,2336,20,2019,3
P055,1/19/2014,-114.5456,40.98984,1,1483.940385,1.49847,1.86691,2396,18,2019,3
P055,1/23/2014,-114.545,41.00119,1,2521.568644,0.00854576,0.869545,2107,14,2019,3
P055,1/29/2014,-114.5525,40.99044,1,1581.869136,1.80739,0.409983,2385,19,2019,3
P055,1/30/2014,-114.5459,40.97768,1,206.6232938,0.0352361,1.26312,2229,20,2019,3
P055,2/4/2014,-114.5548,40.98195,1,819.6287102,0.897735,1.99476,2271,19,2019,3
P055,2/8/2014,-114.5513,40.97878,1,362.5326211,0.180768,0.426538,2200,12,2019,3
P055,2/11/2014,-114.549,40.98152,1,552.4271159,0.310345,0.275862,2248,14,2019,3
P055,1/26/2014,-114.5611,40.99077,1,1773.034146,0.421982,1.81602,2339,19,2062,3
P055,1/20/2014,-114.5623,40.98885,1,1538.108312,0.058722,0.662367,2380,25,2079,2
P055,1/21/2014,-114.5571,40.98451,1,1160.478333,1.19996,0.020196,2328,19,2079,2
P055,1/22/2014,-114.5608,40.99074,1,1783.058471,1.88897,0.542043,2331,19,2079,2
P055,1/24/2014,-114.5488,40.98329,1,745.6524929,1.1644,0.0136061,2295,17,2079,2
P055,1/25/2014,-114.5558,40.99286,1,1919.379506,0.714195,1.95829,2350,21,2079,2
P055,1/27/2014,-114.5535,40.99452,1,2042.278746,0.931866,0.00232381,2263,17,2079,2
P055,1/28/2014,-114.5489,40.99599,1,2154.501069,1.88235,0.529412,2251,26,2079,2
P055,1/31/2014,-114.5562,40.98793,1,1431.786435,0.328185,1.74072,2344,18,2079,2
P055,2/1/2014,-114.5559,40.98842,1,1468.417447,1.9778,0.790471,2342,15,2079,2
P055,2/2/2014,-114.5521,40.9805,1,549.1023229,0.586833,1.91066,2227,9,2079,2
P055,2/3/2014,-114.5514,40.98696,1,1184.423432,0.840454,1.98719,2288,9,2079,2
P055,2/7/2014,-114.5536,40.98009,1,604.1220392,1.99655,1.08305,2235,12,2079,2
P055,2/9/2014,-114.5502,40.97845,1,271.4879809,1.9344,0.643762,2204,13,2079,2
P055,2/10/2014,-114.5485,40.9802,1,401.6173191,0.750122,1.96828,2220,15,2079,2
P055,2/13/2014,-114.5519,40.98016,1,509.0388306,0.0406345,0.717834,2223,10,2079,2
