COLLECTION_Date,TRACE,LONG,LAT,ELEV [m],TWT [ns],"SNOW DEPTH [m, assuming velocity of 0.234 m/ns]",SWE [mm assuming density of 335 kg/m3],EASTING,NORTHING,UTM_ZONE,TRANSECT
GPR_0042_020817,10587,-108.0645316,39.04448083,-999,5.5114,0.645,216,754051.0566,4325821.754,12S,46
GPR_0042_020817,10588,-108.0645315,39.04448083,-999,5.365,0.628,210,754051.0638,4325821.754,12S,46
GPR_0042_020817,10589,-108.0645315,39.04448083,-999,5.2675,0.616,206,754051.0711,4325821.755,12S,46
GPR_0042_020817,10590,-108.0645314,39.04448083,-999,5.6089,0.656,220,754051.0783,4325821.755,12S,46
GPR_0042_020817,10591,-108.0645313,39.04448083,-999,5.3163,0.622,208,754051.0855,4325821.755,12S,46
GPR_0042_020817,10592,-108.0645312,39.04448083,-999,5.2675,0.616,206,754051.0927,4325821.755,12S,46
GPR_0042_020817,10593,-108.0645311,39.04448083,-999,5.7552,0.673,225,754051.0999,4325821.756,12S,46
GPR_0042_020817,10594,-108.064531,39.04448083,-999,5.365,0.633,212,754051.1071,4325821.756,12S,46
GPR_0042_020817,10595,-108.064531,39.04448083,-999,5.4138,0.628,210,754051.1143,4325821.756,12S,46
GPR_0042_020817,10596,-108.0645309,39.04448083,-999,5.365,0.628,210,754051.1216,4325821.756,12S,46
GPR_0042_020817,10597,-108.0645308,39.04448083,-999,5.5114,0.645,216,754051.1288,4325821.756,12S,46
GPR_0042_020817,10598,-108.0645307,39.04448083,-999,5.2675,0.622,208,754051.136,4325821.757,12S,46
GPR_0042_020817,10599,-108.0645306,39.04448083,-999,5.3651,0.622,208,754051.1432,4325821.757,12S,46
GPR_0042_020817,10600,-108.0645306,39.04448078,-999,5.6089,0.651,218,754051.1434,4325821.752,12S,46
GPR_0042_020817,10601,-108.0645306,39.04448074,-999,5.5601,0.651,218,754051.1435,4325821.747,12S,46
GPR_0042_020817,10602,-108.0645306,39.04448069,-999,5.5114,0.645,216,754051.1437,4325821.742,12S,46
GPR_0042_020817,10603,-108.0645306,39.04448064,-999,5.6089,0.656,220,754051.1439,4325821.736,12S,46
GPR_0042_020817,10604,-108.0645306,39.0444806,-999,5.3163,0.622,208,754051.144,4325821.731,12S,46
GPR_0042_020817,10605,-108.0645306,39.04448055,-999,5.5114,0.645,216,754051.1442,4325821.726,12S,46
GPR_0042_020817,10606,-108.0645306,39.04448051,-999,5.2675,0.616,206,754051.1444,4325821.721,12S,46
GPR_0042_020817,10607,-108.0645306,39.04448046,-999,5.5601,0.651,218,754051.1445,4325821.716,12S,46
GPR_0042_020817,10608,-108.0645306,39.04448041,-999,5.5601,0.651,218,754051.1447,4325821.711,12S,46
GPR_0042_020817,10609,-108.0645306,39.04448037,-999,5.5601,0.651,218,754051.1449,4325821.706,12S,46
GPR_0042_020817,10610,-108.0645306,39.04448032,-999,5.5601,0.651,218,754051.145,4325821.7,12S,46
GPR_0042_020817,10611,-108.0645306,39.04448027,-999,5.365,0.628,210,754051.1452,4325821.695,12S,46
GPR_0042_020817,10612,-108.0645306,39.04448023,-999,5.3163,0.622,208,754051.1454,4325821.69,12S,46
GPR_0042_020817,10613,-108.0645306,39.04448018,-999,5.2675,0.616,206,754051.1455,4325821.685,12S,46
GPR_0042_020817,10614,-108.0645306,39.04448014,-999,5.4626,0.639,214,754051.1457,4325821.68,12S,46
GPR_0042_020817,10615,-108.0645306,39.04448009,-999,5.3651,0.622,208,754051.1459,4325821.675,12S,46
GPR_0042_020817,10616,-108.0645306,39.04448004,-999,5.4138,0.633,212,754051.146,4325821.67,12S,46
GPR_0042_020817,10617,-108.0645306,39.04448,-999,5.2675,0.616,206,754051.1462,4325821.664,12S,46
GPR_0042_020817,10618,-108.0645306,39.04447995,-999,5.5601,0.651,218,754051.1464,4325821.659,12S,46
GPR_0042_020817,10619,-108.0645306,39.0444799,-999,5.365,0.628,210,754051.1465,4325821.654,12S,46
GPR_0042_020817,10620,-108.0645306,39.04447986,-999,5.3651,0.622,208,754051.1467,4325821.649,12S,46
GPR_0042_020817,10621,-108.0645306,39.04447981,-999,5.6089,0.656,220,754051.1468,4325821.644,12S,46
GPR_0042_020817,10622,-108.0645306,39.04447976,-999,5.3651,0.622,208,754051.147,4325821.639,12S,46
GPR_0042_020817,10623,-108.0645306,39.04447972,-999,5.3163,0.622,208,754051.1472,4325821.634,12S,46
GPR_0042_020817,10624,-108.0645306,39.04447967,-999,5.2675,0.616,206,754051.1473,4325821.628,12S,46
GPR_0042_020817,10625,-108.0645306,39.04447963,-999,5.3163,0.622,208,754051.1475,4325821.623,12S,46
GPR_0042_020817,10626,-108.0645306,39.04447958,-999,5.6577,0.656,220,754051.1477,4325821.618,12S,46
GPR_0042_020817,10627,-108.0645306,39.04447953,-999,5.2187,0.611,205,754051.1478,4325821.613,12S,46
GPR_0042_020817,10628,-108.0645306,39.04447949,-999,5.5602,0.645,216,754051.148,4325821.608,12S,46
GPR_0042_020817,10629,-108.0645306,39.04447944,-999,5.365,0.628,210,754051.1482,4325821.603,12S,46
GPR_0042_020817,10630,-108.0645306,39.04447939,-999,5.3651,0.622,208,754051.1483,4325821.598,12S,46
GPR_0042_020817,10631,-108.0645306,39.04447935,-999,5.2675,0.616,206,754051.1485,4325821.592,12S,46
GPR_0042_020817,10632,-108.0645306,39.0444793,-999,5.2675,0.616,206,754051.1487,4325821.587,12S,46
GPR_0042_020817,10633,-108.0645306,39.04447926,-999,5.5114,0.645,216,754051.1488,4325821.582,12S,46
GPR_0042_020817,10634,-108.0645306,39.04447921,-999,5.5601,0.651,218,754051.149,4325821.577,12S,46
GPR_0042_020817,10635,-108.0645306,39.04447916,-999,5.5601,0.651,218,754051.1492,4325821.572,12S,46
GPR_0042_020817,10636,-108.0645306,39.04447916,-999,5.5601,0.651,218,754051.1492,4325821.572,12S,46
GPR_0042_020817,10637,-108.0645306,39.04447916,-999,5.2675,0.616,206,754051.1492,4325821.572,12S,46
GPR_0042_020817,10638,-108.0645306,39.04447916,-999,5.6089,0.656,220,754051.1492,4325821.572,12S,46
GPR_0042_020817,10639,-108.0645306,39.04447916,-999,5.5601,0.651,218,754051.1492,4325821.572,12S,46
GPR_0042_020817,10640,-108.0645306,39.04447916,-999,5.4626,0.639,214,754051.1492,4325821.572,12S,46
GPR_0042_020817,10641,-108.0645306,39.04447916,-999,5.6089,0.656,220,754051.1492,4325821.572,12S,46
GPR_0042_020817,10642,-108.0645306,39.04447916,-999,5.6577,0.656,220,754051.1492,4325821.572,12S,46
GPR_0042_020817,10643,-108.0645306,39.04447916,-999,5.5601,0.651,218,754051.1492,4325821.572,12S,46
GPR_0042_020817,10644,-108.0645306,39.04447916,-999,5.5114,0.645,216,754051.1492,4325821.572,12S,46
GPR_0042_020817,10645,-108.0645306,39.04447916,-999,5.3163,0.622,208,754051.1492,4325821.572,12S,46
GPR_0042_020817,10646,-108.0645306,39.04447916,-999,5.2675,0.616,206,754051.1492,4325821.572,12S,46
GPR_0042_020817,10647,-108.0645306,39.04447916,-999,5.3163,0.622,208,754051.1492,4325821.572,12S,46
GPR_0042_020817,10648,-108.0645306,39.04447916,-999,5.3163,0.622,208,754051.1492,4325821.572,12S,46
GPR_0042_020817,10649,-108.0645306,39.04447916,-999,5.5114,0.639,214,754051.1492,4325821.572,12S,46
GPR_0042_020817,10650,-108.0645306,39.04447916,-999,5.4138,0.633,212,754051.1492,4325821.572,12S,46
GPR_0042_020817,10651,-108.0645306,39.04447916,-999,5.2675,0.616,206,754051.1492,4325821.572,12S,46
GPR_0042_020817,10652,-108.0645306,39.04447916,-999,5.4138,0.633,212,754051.1492,4325821.572,12S,46
GPR_0042_020817,10653,-108.0645306,39.04447916,-999,5.3651,0.622,208,754051.1492,4325821.572,12S,46
GPR_0042_020817,10654,-108.0645306,39.04447916,-999,5.2675,0.616,206,754051.1492,4325821.572,12S,46
GPR_0042_020817,10655,-108.0645306,39.04447916,-999,5.2675,0.616,206,754051.1492,4325821.572,12S,46
GPR_0042_020817,10656,-108.0645306,39.04447916,-999,5.4138,0.628,210,754051.1492,4325821.572,12S,46
GPR_0042_020817,10657,-108.0645306,39.04447916,-999,5.3163,0.622,208,754051.1492,4325821.572,12S,46
GPR_0042_020817,10658,-108.0645306,39.04447916,-999,5.2675,0.616,206,754051.1492,4325821.572,12S,46
GPR_0042_020817,10659,-108.0645306,39.04447916,-999,5.5114,0.645,216,754051.1492,4325821.572,12S,46
GPR_0042_020817,10660,-108.0645306,39.04447916,-999,5.3163,0.622,208,754051.1492,4325821.572,12S,46
GPR_0042_020817,10661,-108.0645306,39.04447916,-999,5.2675,0.616,206,754051.1492,4325821.572,12S,46
GPR_0042_020817,10662,-108.0645306,39.04447916,-999,5.6089,0.656,220,754051.1492,4325821.572,12S,46
GPR_0042_020817,10663,-108.0645306,39.04447916,-999,5.5601,0.651,218,754051.1492,4325821.572,12S,46
GPR_0042_020817,10664,-108.0645306,39.04447916,-999,5.2675,0.616,206,754051.1492,4325821.572,12S,46
GPR_0042_020817,10665,-108.0645306,39.04447916,-999,5.5114,0.639,214,754051.1492,4325821.572,12S,46
GPR_0042_020817,10666,-108.0645306,39.04447916,-999,5.4626,0.639,214,754051.1492,4325821.572,12S,46
GPR_0042_020817,10667,-108.0645306,39.04447916,-999,5.7065,0.668,224,754051.1492,4325821.572,12S,46
GPR_0042_020817,10668,-108.0645306,39.04447916,-999,5.2675,0.616,206,754051.1492,4325821.572,12S,46
GPR_0042_020817,10669,-108.0645306,39.04447916,-999,5.6577,0.662,222,754051.1492,4325821.572,12S,46
GPR_0042_020817,10670,-108.0645306,39.04447916,-999,5.5114,0.645,216,754051.1492,4325821.572,12S,46
GPR_0042_020817,10671,-108.0645306,39.04447916,-999,5.3163,0.622,208,754051.1492,4325821.572,12S,46
GPR_0042_020817,10672,-108.0645306,39.04447916,-999,5.6089,0.651,218,754051.1492,4325821.572,12S,46
GPR_0042_020817,10673,-108.0645306,39.04447916,-999,5.2675,0.616,206,754051.1492,4325821.572,12S,46
GPR_0042_020817,10674,-108.0645306,39.04447916,-999,5.3163,0.622,208,754051.1492,4325821.572,12S,46
GPR_0042_020817,10675,-108.0645306,39.04447916,-999,5.3163,0.622,208,754051.1492,4325821.572,12S,46
GPR_0042_020817,10676,-108.0645306,39.04447916,-999,5.5114,0.645,216,754051.1492,4325821.572,12S,46
GPR_0042_020817,10677,-108.0645306,39.04447916,-999,5.2675,0.616,206,754051.1492,4325821.572,12S,46
GPR_0042_020817,10678,-108.0645306,39.04447916,-999,5.3163,0.622,208,754051.1492,4325821.572,12S,46
GPR_0042_020817,10679,-108.0645306,39.04447916,-999,5.3163,0.622,208,754051.1492,4325821.572,12S,46
GPR_0042_020817,10680,-108.0645306,39.04447916,-999,5.3163,0.622,208,754051.1492,4325821.572,12S,46
GPR_0042_020817,10681,-108.0645306,39.04447916,-999,5.3651,0.622,208,754051.1492,4325821.572,12S,46
GPR_0042_020817,10682,-108.0645306,39.04447916,-999,5.2675,0.616,206,754051.1492,4325821.572,12S,46
GPR_0042_020817,10683,-108.0645306,39.04447916,-999,5.2675,0.616,206,754051.1492,4325821.572,12S,46
GPR_0042_020817,10684,-108.0645306,39.04447916,-999,5.5114,0.645,216,754051.1492,4325821.572,12S,46
GPR_0042_020817,10685,-108.0645306,39.04447916,-999,5.2675,0.616,206,754051.1492,4325821.572,12S,46
GPR_0042_020817,10686,-108.0645306,39.04447916,-999,5.3163,0.622,208,754051.1492,4325821.572,12S,46
GPR_0042_020817,10687,-108.0645306,39.04447916,-999,5.2675,0.616,206,754051.1492,4325821.572,12S,46
GPR_0042_020817,10688,-108.0645306,39.04447916,-999,5.2675,0.616,206,754051.1492,4325821.572,12S,46
GPR_0042_020817,10689,-108.0645306,39.04447916,-999,5.5601,0.651,218,754051.1492,4325821.572,12S,46
GPR_0042_020817,10690,-108.0645306,39.04447916,-999,5.5114,0.645,216,754051.1492,4325821.572,12S,46
GPR_0042_020817,10691,-108.0645306,39.04447916,-999,5.3163,0.622,208,754051.1492,4325821.572,12S,46
GPR_0042_020817,10692,-108.0645306,39.04447916,-999,5.3163,0.622,208,754051.1492,4325821.572,12S,46
GPR_0042_020817,10693,-108.0645306,39.04447916,-999,5.7552,0.673,225,754051.1492,4325821.572,12S,46
GPR_0042_020817,10694,-108.0645306,39.04447916,-999,5.4626,0.639,214,754051.1492,4325821.572,12S,46
GPR_0042_020817,10695,-108.0645306,39.04447916,-999,5.2675,0.616,206,754051.1492,4325821.572,12S,46
GPR_0042_020817,10696,-108.0645306,39.04447916,-999,5.2675,0.616,206,754051.1492,4325821.572,12S,46
GPR_0042_020817,10697,-108.0645306,39.04447916,-999,5.7065,0.668,224,754051.1492,4325821.572,12S,46
GPR_0042_020817,10698,-108.0645306,39.04447916,-999,5.3163,0.622,208,754051.1492,4325821.572,12S,46
GPR_0042_020817,10699,-108.0645306,39.04447916,-999,5.3163,0.622,208,754051.1492,4325821.572,12S,46
GPR_0042_020817,10700,-108.0645306,39.04447916,-999,5.2675,0.616,206,754051.1492,4325821.572,12S,46
GPR_0042_020817,10701,-108.0645306,39.04447916,-999,5.3163,0.622,208,754051.1492,4325821.572,12S,46
GPR_0042_020817,10702,-108.0645306,39.04447916,-999,5.3651,0.622,208,754051.1492,4325821.572,12S,46
GPR_0042_020817,10703,-108.0645306,39.04447916,-999,5.2675,0.616,206,754051.1492,4325821.572,12S,46
GPR_0042_020817,10704,-108.0645306,39.04447916,-999,5.3163,0.622,208,754051.1492,4325821.572,12S,46
GPR_0042_020817,10705,-108.0645306,39.04447916,-999,5.365,0.628,210,754051.1492,4325821.572,12S,46
GPR_0042_020817,10706,-108.0645306,39.04447916,-999,5.4138,0.628,210,754051.1492,4325821.572,12S,46
GPR_0042_020817,10707,-108.0645306,39.04447916,-999,5.4626,0.639,214,754051.1492,4325821.572,12S,46
GPR_0042_020817,10708,-108.0645306,39.04447916,-999,5.365,0.628,210,754051.1492,4325821.572,12S,46
GPR_0042_020817,10709,-108.0645306,39.04447916,-999,5.2187,0.616,206,754051.1492,4325821.572,12S,46
GPR_0042_020817,10710,-108.0645306,39.04447916,-999,5.3163,0.622,208,754051.1492,4325821.572,12S,46
GPR_0042_020817,10711,-108.0645306,39.04447916,-999,5.2675,0.616,206,754051.1492,4325821.572,12S,46
GPR_0042_020817,10712,-108.0645306,39.04447916,-999,5.7065,0.668,224,754051.1492,4325821.572,12S,46
GPR_0042_020817,10713,-108.0645306,39.04447916,-999,5.5601,0.651,218,754051.1492,4325821.572,12S,46
GPR_0042_020817,10714,-108.0645306,39.04447916,-999,5.2675,0.616,206,754051.1492,4325821.572,12S,46
GPR_0042_020817,10715,-108.0645306,39.04447916,-999,5.3163,0.622,208,754051.1492,4325821.572,12S,46
GPR_0042_020817,10716,-108.0645306,39.04447916,-999,5.5114,0.645,216,754051.1492,4325821.572,12S,46
GPR_0042_020817,10717,-108.0645306,39.04447916,-999,5.3163,0.622,208,754051.1492,4325821.572,12S,46
GPR_0042_020817,10718,-108.0645306,39.04447916,-999,5.5601,0.651,218,754051.1492,4325821.572,12S,46
GPR_0042_020817,10719,-108.0645306,39.04447916,-999,5.3163,0.622,208,754051.1492,4325821.572,12S,46
GPR_0042_020817,10720,-108.0645306,39.04447916,-999,5.3163,0.622,208,754051.1492,4325821.572,12S,46
GPR_0042_020817,10721,-108.0645306,39.04447916,-999,5.2675,0.616,206,754051.1492,4325821.572,12S,46
GPR_0042_020817,10722,-108.0645306,39.04447916,-999,5.6089,0.656,220,754051.1492,4325821.572,12S,46
GPR_0042_020817,10723,-108.0645306,39.04447916,-999,5.3163,0.616,206,754051.1492,4325821.572,12S,46
GPR_0042_020817,10724,-108.0645306,39.04447916,-999,5.3163,0.622,208,754051.1492,4325821.572,12S,46
GPR_0042_020817,10725,-108.0645306,39.04447916,-999,5.3163,0.622,208,754051.1492,4325821.572,12S,46
GPR_0042_020817,10726,-108.0645306,39.04447916,-999,5.3163,0.622,208,754051.1492,4325821.572,12S,46
GPR_0042_020817,10727,-108.0645306,39.04447916,-999,5.365,0.628,210,754051.1492,4325821.572,12S,46
GPR_0042_020817,10728,-108.0645306,39.04447916,-999,5.3163,0.622,208,754051.1492,4325821.572,12S,46
GPR_0042_020817,10729,-108.0645306,39.04447916,-999,5.3651,0.622,208,754051.1492,4325821.572,12S,46
GPR_0042_020817,10730,-108.0645306,39.04447916,-999,5.3163,0.622,208,754051.1492,4325821.572,12S,46
GPR_0042_020817,10731,-108.0645306,39.04447916,-999,5.2675,0.616,206,754051.1492,4325821.572,12S,46
GPR_0042_020817,10732,-108.0645306,39.04447916,-999,5.2675,0.616,206,754051.1492,4325821.572,12S,46
GPR_0042_020817,10733,-108.0645306,39.04447916,-999,5.3163,0.622,208,754051.1492,4325821.572,12S,46
GPR_0042_020817,10734,-108.0645306,39.04447916,-999,5.2675,0.616,206,754051.1492,4325821.572,12S,46
GPR_0042_020817,10735,-108.0645306,39.04447916,-999,5.3163,0.622,208,754051.1492,4325821.572,12S,46
GPR_0042_020817,10736,-108.0645306,39.04447916,-999,5.3163,0.622,208,754051.1492,4325821.572,12S,46
GPR_0042_020817,10737,-108.0645306,39.04447916,-999,5.3163,0.622,208,754051.1492,4325821.572,12S,46
GPR_0042_020817,10738,-108.0645306,39.04447916,-999,5.7065,0.668,224,754051.1492,4325821.572,12S,46
GPR_0042_020817,10739,-108.0645306,39.04447916,-999,5.7065,0.668,224,754051.1492,4325821.572,12S,46
GPR_0042_020817,10740,-108.0645306,39.04447916,-999,5.3163,0.622,208,754051.1492,4325821.572,12S,46
GPR_0042_020817,10741,-108.0645306,39.04447916,-999,5.2675,0.616,206,754051.1492,4325821.572,12S,46
GPR_0042_020817,10742,-108.0645306,39.04447916,-999,5.3651,0.622,208,754051.1492,4325821.572,12S,46
GPR_0042_020817,10743,-108.0645306,39.04447916,-999,5.2675,0.616,206,754051.1492,4325821.572,12S,46
GPR_0042_020817,10744,-108.0645306,39.04447916,-999,5.2675,0.616,206,754051.1492,4325821.572,12S,46
GPR_0042_020817,10745,-108.0645306,39.04447916,-999,5.3163,0.622,208,754051.1492,4325821.572,12S,46
GPR_0042_020817,10746,-108.0645306,39.04447916,-999,5.2675,0.616,206,754051.1492,4325821.572,12S,46
GPR_0042_020817,10747,-108.0645306,39.04447916,-999,5.4138,0.633,212,754051.1492,4325821.572,12S,46
GPR_0042_020817,10748,-108.0645306,39.04447916,-999,5.6089,0.651,218,754051.1492,4325821.572,12S,46
GPR_0042_020817,10749,-108.0645306,39.04447916,-999,5.365,0.628,210,754051.1492,4325821.572,12S,46
GPR_0042_020817,10750,-108.0645306,39.04447916,-999,5.5114,0.645,216,754051.1492,4325821.572,12S,46
GPR_0042_020817,10751,-108.0645306,39.04447916,-999,5.3163,0.622,208,754051.1492,4325821.572,12S,46
GPR_0042_020817,10752,-108.0645306,39.04447916,-999,5.3163,0.622,208,754051.1492,4325821.572,12S,46
GPR_0042_020817,10753,-108.0645306,39.04447916,-999,5.3163,0.622,208,754051.1492,4325821.572,12S,46
GPR_0042_020817,10754,-108.0645306,39.04447916,-999,5.2675,0.616,206,754051.1492,4325821.572,12S,46
GPR_0042_020817,10755,-108.0645306,39.04447916,-999,5.4626,0.639,214,754051.1492,4325821.572,12S,46
GPR_0042_020817,10756,-108.0645306,39.04447916,-999,5.3651,0.622,208,754051.1492,4325821.572,12S,46
GPR_0042_020817,10757,-108.0645306,39.04447916,-999,5.3163,0.622,208,754051.1492,4325821.572,12S,46
GPR_0042_020817,10758,-108.0645306,39.04447916,-999,5.5114,0.645,216,754051.1492,4325821.572,12S,46
GPR_0042_020817,10759,-108.0645306,39.04447916,-999,5.5114,0.645,216,754051.1492,4325821.572,12S,46
GPR_0042_020817,10760,-108.0645306,39.04447916,-999,5.3163,0.622,208,754051.1492,4325821.572,12S,46
GPR_0042_020817,10761,-108.0645306,39.04447916,-999,5.3651,0.622,208,754051.1492,4325821.572,12S,46
GPR_0042_020817,10762,-108.0645306,39.04447916,-999,5.5113,0.651,218,754051.1492,4325821.572,12S,46
GPR_0042_020817,10763,-108.0645306,39.04447916,-999,5.3163,0.622,208,754051.1492,4325821.572,12S,46
GPR_0042_020817,10764,-108.0645306,39.04447916,-999,5.2675,0.616,206,754051.1492,4325821.572,12S,46
GPR_0042_020817,10765,-108.0645306,39.04447916,-999,5.2675,0.616,206,754051.1492,4325821.572,12S,46
GPR_0042_020817,10766,-108.0645306,39.04447916,-999,5.3163,0.622,208,754051.1492,4325821.572,12S,46
GPR_0042_020817,10767,-108.0645306,39.04447916,-999,5.2187,0.611,205,754051.1492,4325821.572,12S,46
GPR_0042_020817,10768,-108.0645306,39.04447916,-999,5.2675,0.616,206,754051.1492,4325821.572,12S,46
GPR_0042_020817,10769,-108.0645306,39.04447916,-999,5.6577,0.656,220,754051.1492,4325821.572,12S,46
GPR_0042_020817,10770,-108.0645306,39.04447916,-999,5.2675,0.616,206,754051.1492,4325821.572,12S,46
GPR_0042_020817,10771,-108.0645306,39.04447916,-999,5.7553,0.668,224,754051.1492,4325821.572,12S,46
GPR_0042_020817,10772,-108.0645306,39.04447916,-999,5.7552,0.673,225,754051.1492,4325821.572,12S,46
GPR_0042_020817,10773,-108.0645306,39.04447916,-999,5.5601,0.651,218,754051.1492,4325821.572,12S,46
GPR_0042_020817,10774,-108.0645306,39.04447916,-999,5.365,0.628,210,754051.1492,4325821.572,12S,46
GPR_0042_020817,10775,-108.0645306,39.04447916,-999,5.365,0.628,210,754051.1492,4325821.572,12S,46
GPR_0042_020817,10776,-108.0645306,39.04447916,-999,5.2675,0.616,206,754051.1492,4325821.572,12S,46
GPR_0042_020817,10777,-108.0645306,39.04447916,-999,5.2675,0.616,206,754051.1492,4325821.572,12S,46
GPR_0042_020817,10778,-108.0645306,39.04447916,-999,5.5114,0.645,216,754051.1492,4325821.572,12S,46
GPR_0042_020817,10779,-108.0645306,39.04447916,-999,5.5601,0.651,218,754051.1492,4325821.572,12S,46
GPR_0042_020817,10780,-108.0645306,39.04447916,-999,5.3163,0.622,208,754051.1492,4325821.572,12S,46
GPR_0042_020817,10781,-108.0645306,39.04447916,-999,5.2675,0.616,206,754051.1492,4325821.572,12S,46
GPR_0042_020817,10782,-108.0645306,39.04447916,-999,5.3163,0.622,208,754051.1492,4325821.572,12S,46
GPR_0042_020817,10783,-108.0645306,39.04447916,-999,5.3163,0.622,208,754051.1492,4325821.572,12S,46
GPR_0042_020817,10784,-108.0645306,39.04447916,-999,5.3163,0.622,208,754051.1492,4325821.572,12S,46
GPR_0042_020817,10785,-108.0645306,39.04447916,-999,5.7065,0.668,224,754051.1492,4325821.572,12S,46
GPR_0042_020817,10786,-108.0645306,39.04447916,-999,5.7553,0.668,224,754051.1492,4325821.572,12S,46
GPR_0042_020817,10787,-108.0645306,39.04447916,-999,5.2675,0.616,206,754051.1492,4325821.572,12S,46
GPR_0042_020817,10788,-108.0645306,39.04447916,-999,5.5601,0.651,218,754051.1492,4325821.572,12S,46
GPR_0042_020817,10789,-108.0645306,39.04447916,-999,5.2675,0.616,206,754051.1492,4325821.572,12S,46
GPR_0042_020817,10790,-108.0645306,39.04447916,-999,5.2675,0.616,206,754051.1492,4325821.572,12S,46
GPR_0042_020817,10791,-108.0645306,39.04447916,-999,5.3163,0.622,208,754051.1492,4325821.572,12S,46
GPR_0042_020817,10792,-108.0645306,39.04447916,-999,5.3651,0.622,208,754051.1492,4325821.572,12S,46
GPR_0042_020817,10793,-108.0645306,39.04447916,-999,5.7552,0.673,225,754051.1492,4325821.572,12S,46
GPR_0042_020817,10794,-108.0645306,39.04447916,-999,5.2675,0.616,206,754051.1492,4325821.572,12S,46
GPR_0042_020817,10795,-108.0645306,39.04447916,-999,5.3163,0.622,208,754051.1492,4325821.572,12S,46
GPR_0042_020817,10796,-108.0645306,39.04447916,-999,5.5601,0.651,218,754051.1492,4325821.572,12S,46
GPR_0042_020817,10797,-108.0645306,39.04447916,-999,5.2675,0.616,206,754051.1492,4325821.572,12S,46
GPR_0042_020817,10798,-108.0645306,39.04447916,-999,5.5114,0.645,216,754051.1492,4325821.572,12S,46
GPR_0042_020817,10799,-108.0645306,39.04447916,-999,5.2187,0.611,205,754051.1492,4325821.572,12S,46
